help_request_id;amount;reward_id
8373;150;3
8374;220;3
8375;110;3
8376;220;3
8377;110;3
8378;210;3
8379;120;3
8380;100;3
8381;60;3
8382;180;3
8383;150;3
8384;90;3
8385;130;3
8386;110;3
8387;50;3
8388;130;3
8389;80;3
8390;250;3
8391;150;3
8392;150;3
8393;130;3
8394;170;3
8395;150;3
8396;120;3
8397;120;3
8398;150;3
8399;80;3
8400;200;3
8401;130;3
8402;80;3
8403;100;3
8404;210;3
8405;80;3
8406;160;3
8407;250;3
8408;200;3
8409;190;3
8410;160;3
8411;230;3
8412;40;3
8413;240;3
8414;180;3
8415;150;3
8416;100;3
8417;90;3
8418;180;3
8419;110;3
8420;160;3
8421;110;3
8422;230;3
8423;40;3
8424;130;3
8425;100;3
8426;90;3
8427;220;3
8428;140;3
8429;60;3
8430;230;3
8431;200;3
8432;90;3
8433;60;3
8434;210;3
8435;40;3
8436;230;3
8437;60;3
8438;180;3
8439;110;3
8440;100;3
8441;230;3
8442;170;3
8443;60;3
8444;250;3
8445;150;3
8446;130;3
8447;230;3
8448;60;3
8449;180;3
8450;210;3
8451;60;3
8452;100;3
8453;120;3
8454;220;3
8455;140;3
8456;80;3
8457;150;3
8458;250;3
8459;190;3
8460;170;3
8461;230;3
8462;170;3
8463;60;3
8464;180;3
8465;220;3
8466;140;3
8467;180;3
8468;90;3
8469;230;3
8470;50;3
8471;120;3
8472;240;3
8473;70;3
8474;90;3
8475;190;3
8476;110;3
8477;130;3
8478;210;3
8479;210;3
8480;50;3
8481;200;3
8482;230;3
8483;120;3
8484;110;3
8485;180;3
8486;170;3
8487;190;3
8488;150;3
8489;190;3
8490;120;3
8491;140;3
8492;140;3
8493;230;3
8494;230;3
8495;120;3
8496;50;3
8497;160;3
8498;180;3
8499;220;3
8500;70;3
8501;110;3
8502;80;3
8503;110;3
8504;210;3
8505;150;3
8506;170;3
8507;110;3
8508;50;3
8509;100;3
8510;60;3
8511;170;3
8512;250;3
8513;250;3
8514;50;3
8515;150;3
8516;50;3
8517;200;3
8518;140;3
8519;60;3
8520;160;3
8521;60;3
8522;210;3
8523;190;3
8524;190;3
8525;40;3
8526;170;3
8527;140;3
8528;160;3
8529;100;3
8530;110;3
8531;40;3
8532;190;3
8533;240;3
8534;100;3
8535;130;3
8536;230;3
8537;170;3
8538;80;3
8539;50;3
8540;250;3
8541;240;3
8542;160;3
8543;160;3
8544;140;3
8545;220;3
8546;110;3
8547;50;3
8548;60;3
8549;200;3
8550;70;3
8551;210;3
8552;40;3
8553;120;3
8554;130;3
8555;50;3
8556;110;3
8557;110;3
8558;210;3
8559;110;3
8560;130;3
8561;200;3
8562;250;3
8563;110;3
8564;200;3
8565;200;3
8566;150;3
8567;220;3
8568;160;3
8569;170;3
8570;220;3
8571;200;3
8572;230;3
8573;80;3
8574;220;3
8575;110;3
8576;250;3
8577;140;3
8578;100;3
8579;100;3
8580;220;3
8581;50;3
8582;60;3
8583;80;3
8584;100;3
8585;200;3
8586;150;3
8587;210;3
8588;180;3
8589;190;3
8590;90;3
8591;190;3
8592;120;3
8593;80;3
8594;110;3
8595;50;3
8596;210;3
8597;100;3
8598;180;3
8599;230;3
8600;70;3
8601;140;3
8602;110;3
8603;220;3
8604;130;3
8605;40;3
8606;180;3
8607;120;3
8608;60;3
8609;220;3
8610;110;3
8611;200;3
8612;100;3
8613;210;3
8614;50;3
8615;200;3
8616;80;3
8617;230;3
8618;150;3
8619;100;3
8620;170;3
8621;230;3
8622;220;3
8623;140;3
8624;200;3
8625;140;3
8626;120;3
8627;240;3
8628;250;3
8629;230;3
8630;190;3
8631;170;3
8632;40;3
8633;240;3
8634;210;3
8635;210;3
8636;60;3
8637;70;3
8638;120;3
8639;240;3
8640;230;3
8641;140;3
8642;220;3
8643;50;3
8644;60;3
8645;190;3
8646;50;3
8647;190;3
8648;170;3
8649;190;3
8650;100;3
8651;130;3
8652;70;3
8653;120;3
8654;170;3
8655;80;3
8656;200;3
8657;190;3
8658;90;3
8659;40;3
8660;170;3
8661;210;3
8662;140;3
8663;120;3
8664;250;3
8665;60;3
8666;120;3
8667;200;3
8668;250;3
8669;190;3
8670;250;3
8671;40;3
8672;120;3
8673;190;3
8674;120;3
8675;230;3
8676;210;3
8677;50;3
8678;60;3
8679;140;3
8680;120;3
8681;200;3
8682;140;3
8683;140;3
8684;250;3
8685;110;3
8686;110;3
8687;190;3
8688;240;3
8689;210;3
8690;50;3
8691;140;3
8692;110;3
8693;80;3
8694;80;3
8695;180;3
8696;70;3
8697;150;3
8698;190;3
8699;160;3
8700;190;3
8701;100;3
8702;80;3
8703;230;3
8704;70;3
8705;40;3
8706;100;3
8707;180;3
8708;110;3
8709;40;3
8710;100;3
8711;50;3
8712;210;3
8713;60;3
8714;250;3
8715;140;3
8716;60;3
8717;80;3
8718;120;3
8719;140;3
8720;50;3
8721;150;3
8722;130;3
8723;230;3
8724;210;3
8725;40;3
8726;180;3
8727;140;3
8728;150;3
8729;50;3
8730;80;3
8731;100;3
8732;180;3
8733;110;3
8734;200;3
8735;60;3
8736;130;3
8737;80;3
8738;80;3
8739;150;3
8740;160;3
8741;220;3
8742;100;3
8743;240;3
8744;90;3
8745;50;3
8746;50;3
8747;240;3
8748;140;3
8749;240;3
8750;150;3
8751;120;3
8752;190;3
8753;190;3
8754;70;3
8755;250;3
8756;210;3
8757;50;3
8758;160;3
8759;190;3
8760;200;3
8761;70;3
8762;200;3
8763;50;3
8764;160;3
8765;100;3
8766;140;3
8767;80;3
8768;240;3
8769;130;3
8770;190;3
8771;140;3
8772;190;3
8773;90;3
8774;170;3
8775;220;3
8776;50;3
8777;160;3
8778;150;3
8779;190;3
8780;180;3
8781;100;3
8782;90;3
8783;250;3
8784;250;3
8785;250;3
8786;250;3
8787;180;3
8788;150;3
8789;110;3
8790;100;3
8791;60;3
8792;160;3
8793;160;3
8794;150;3
8795;180;3
8796;130;3
8797;130;3
8798;140;3
8799;230;3
8800;230;3
8801;60;3
8802;250;3
8803;50;3
8804;170;3
8805;90;3
8806;50;3
8807;160;3
8808;120;3
8809;60;3
8810;110;3
8811;170;3
8812;200;3
8813;160;3
8814;240;3
8815;230;3
8816;210;3
8817;100;3
8818;40;3
8819;250;3
8820;200;3
8821;230;3
8822;130;3
8823;240;3
8824;110;3
8825;210;3
8826;190;3
8827;100;3
8828;140;3
8829;230;3
8830;210;3
8831;140;3
8832;200;3
8833;60;3
8834;210;3
8835;100;3
8836;240;3
8837;50;3
8838;50;3
8839;190;3
8840;230;3
8841;210;3
8842;160;3
8843;70;3
8844;50;3
8845;60;3
8846;140;3
8847;250;3
8848;50;3
8849;170;3
8850;220;3
8851;230;3
8852;160;3
8853;240;3
8854;40;3
8855;140;3
8856;190;3
8857;190;3
8858;50;3
8859;220;3
8860;190;3
8861;70;3
8862;60;3
8863;70;3
8864;50;3
8865;200;3
8866;230;3
8867;70;3
8868;80;3
8869;130;3
8870;150;3
8871;130;3
8872;200;3
8873;170;3
8874;220;3
8875;210;3
8876;210;3
8877;80;3
8878;140;3
8879;100;3
8880;100;3
8881;50;3
8882;200;3
8883;80;3
8884;150;3
8885;160;3
8886;250;3
8887;110;3
8888;130;3
8889;230;3
8890;80;3
8891;230;3
8892;80;3
8893;60;3
8894;90;3
8895;140;3
8896;80;3
8897;150;3
8898;120;3
8899;40;3
8900;190;3
8901;110;3
8902;210;3
8903;210;3
8904;200;3
8905;160;3
8906;140;3
8907;120;3
8908;40;3
8909;220;3
8910;100;3
8911;130;3
8912;100;3
8913;90;3
8914;230;3
8915;210;3
8916;190;3
8917;80;3
8918;120;3
8919;120;3
8920;120;3
8921;50;3
8922;70;3
8923;210;3
8924;90;3
8925;60;3
8926;120;3
8927;230;3
8928;230;3
8929;170;3
8930;250;3
8931;200;3
8932;90;3
8933;140;3
8934;160;3
8935;80;3
8936;150;3
8937;70;3
8938;120;3
8939;240;3
8940;70;3
8941;180;3
8942;170;3
8943;60;3
8944;160;3
8945;130;3
8946;190;3
8947;210;3
8948;180;3
8949;220;3
8950;100;3
8951;160;3
8952;120;3
8953;250;3
8954;220;3
8955;80;3
8956;170;3
8957;240;3
8958;90;3
8959;120;3
8960;130;3
8961;230;3
8962;50;3
8963;210;3
8964;130;3
8965;250;3
8966;200;3
8967;40;3
8968;190;3
8969;190;3
8970;40;3
8971;250;3
8972;230;3
8973;70;3
8974;40;3
8975;60;3
8976;220;3
8977;90;3
8978;50;3
8979;90;3
8980;140;3
8981;220;3
8982;170;3
8983;190;3
8984;170;3
8985;150;3
8986;180;3
8987;150;3
8988;110;3
8989;150;3
8990;240;3
8991;80;3
8992;100;3
8993;80;3
8994;80;3
8995;40;3
8996;140;3
8997;220;3
8998;150;3
8999;250;3
9000;250;3
9001;170;3
9002;90;3
9003;120;3
9004;220;3
9005;200;3
9006;80;3
9007;100;3
9008;90;3
9009;240;3
9010;210;3
9011;40;3
9012;100;3
9013;220;3
9014;80;3
9015;70;3
9016;80;3
9017;120;3
9018;50;3
9019;100;3
9020;70;3
9021;160;3
9022;80;3
9023;120;3
9024;160;3
9025;80;3
9026;100;3
9027;190;3
9028;230;3
9029;70;3
9030;140;3
9031;240;3
9032;130;3
9033;70;3
9034;140;3
9035;50;3
9036;130;3
9037;100;3
9038;40;3
9039;180;3
9040;240;3
9041;250;3
9042;230;3
9043;40;3
9044;160;3
9045;50;3
9046;190;3
9047;70;3
9048;180;3
9049;70;3
9050;40;3
9051;50;3
9052;90;3
9053;80;3
9054;100;3
9055;140;3
9056;170;3
9057;250;3
9058;100;3
9059;40;3
9060;170;3
9061;240;3
9062;40;3
9063;100;3
9064;150;3
9065;160;3
9066;140;3
9067;180;3
9068;230;3
9069;230;3
9070;190;3
9071;40;3
9072;90;3
9073;250;3
9074;220;3
9075;160;3
9076;140;3
9077;210;3
9078;220;3
9079;180;3
9080;210;3
9081;40;3
9082;100;3
9083;90;3
9084;40;3
9085;180;3
9086;200;3
9087;100;3
9088;190;3
9089;150;3
9090;70;3
9091;200;3
9092;110;3
9093;50;3
9094;120;3
9095;110;3
9096;100;3
9097;180;3
9098;60;3
9099;170;3
9100;110;3
9101;40;3
9102;50;3
9103;120;3
9104;80;3
9105;200;3
9106;170;3
9107;200;3
9108;40;3
9109;70;3
9110;100;3
9111;40;3
9112;250;3
9113;120;3
9114;240;3
9115;180;3
9116;200;3
9117;90;3
9118;40;3
9119;80;3
9120;200;3
9121;50;3
9122;40;3
9123;220;3
9124;140;3
9125;100;3
9126;150;3
9127;90;3
9128;60;3
9129;180;3
9130;160;3
9131;140;3
9132;190;3
9133;240;3
9134;60;3
9135;140;3
9136;120;3
9137;190;3
9138;210;3
9139;150;3
9140;140;3
9141;170;3
9142;130;3
9143;40;3
9144;100;3
9145;90;3
9146;160;3
9147;190;3
9148;190;3
9149;120;3
9150;60;3
9151;230;3
9152;60;3
9153;130;3
9154;80;3
9155;90;3
9156;130;3
9157;70;3
9158;250;3
9159;140;3
9160;60;3
9161;210;3
9162;90;3
9163;70;3
9164;220;3
9165;190;3
9166;170;3
9167;180;3
9168;140;3
9169;230;3
9170;200;3
9171;120;3
9172;220;3
9173;190;3
9174;210;3
9175;230;3
9176;170;3
9177;190;3
9178;240;3
9179;40;3
9180;40;3
9181;100;3
9182;190;3
9183;160;3
9184;190;3
9185;60;3
9186;210;3
9187;250;3
9188;230;3
9189;150;3
9190;70;3
9191;200;3
9192;230;3
9193;110;3
9194;120;3
9195;90;3
9196;240;3
9197;200;3
9198;170;3
9199;190;3
9200;240;3
9201;170;3
9202;60;3
9203;220;3
9204;200;3
9205;60;3
9206;60;3
9207;220;3
9208;240;3
9209;60;3
9210;200;3
9211;240;3
9212;220;3
9213;200;3
9214;220;3
9215;40;3
9216;200;3
9217;50;3
9218;240;3
9219;170;3
9220;240;3
9221;60;3
9222;80;3
9223;140;3
9224;210;3
9225;170;3
9226;50;3
9227;50;3
9228;90;3
9229;150;3
9230;40;3
9231;80;3
9232;190;3
9233;240;3
9234;80;3
9235;130;3
9236;140;3
9237;50;3
9238;220;3
9239;160;3
9240;140;3
9241;180;3
9242;220;3
9243;50;3
9244;180;3
9245;60;3
9246;140;3
9247;100;3
9248;100;3
9249;180;3
9250;160;3
9251;50;3
9252;70;3
9253;220;3
9254;60;3
9255;120;3
9256;60;3
9257;150;3
9258;120;3
9259;130;3
9260;200;3
9261;70;3
9262;120;3
9263;200;3
9264;200;3
9265;100;3
9266;40;3
9267;110;3
9268;150;3
9269;40;3
9270;120;3
9271;190;3
9272;110;3
9273;170;3
9274;80;3
9275;110;3
9276;120;3
9277;200;3
9278;160;3
9279;40;3
9280;50;3
9281;110;3
9282;110;3
9283;140;3
9284;100;3
9285;120;3
9286;210;3
9287;80;3
9288;100;3
9289;220;3
9290;40;3
9291;120;3
9292;70;3
9293;100;3
9294;200;3
9295;110;3
9296;140;3
9297;210;3
9298;230;3
9299;80;3
9300;250;3
9301;220;3
9302;40;3
9303;100;3
9304;250;3
9305;220;3
9306;110;3
9307;90;3
9308;130;3
9309;50;3
9310;60;3
9311;50;3
9312;240;3
9313;160;3
9314;220;3
9315;70;3
9316;120;3
9317;80;3
9318;130;3
9319;50;3
9320;50;3
9321;170;3
9322;150;3
9323;230;3
9324;140;3
9325;210;3
9326;190;3
9327;150;3
9328;150;3
9329;200;3
9330;60;3
9331;240;3
9332;90;3
9333;230;3
9334;100;3
9335;250;3
9336;220;3
9337;210;3
9338;110;3
9339;60;3
9340;70;3
9341;210;3
9342;80;3
9343;130;3
9344;110;3
9345;40;3
9346;60;3
9347;250;3
9348;140;3
9349;190;3
9350;220;3
9351;90;3
9352;80;3
9353;170;3
9354;140;3
9355;250;3
9356;60;3
9357;130;3
9358;60;3
9359;220;3
9360;130;3
9361;180;3
9362;100;3
9363;40;3
9364;170;3
9365;230;3
9366;210;3
9367;250;3
9368;140;3
9369;110;3
9370;130;3
9371;120;3
9372;240;3
9373;220;3
9374;190;3
9375;90;3
9376;60;3
9377;210;3
9378;120;3
9379;180;3
9380;120;3
9381;50;3
9382;60;3
9383;240;3
9384;230;3
9385;240;3
9386;190;3
9387;190;3
9388;180;3
9389;110;3
9390;180;3
9391;130;3
9392;210;3
9393;250;3
9394;230;3
9395;210;3
9396;200;3
9397;60;3
9398;170;3
9399;90;3
9400;50;3
9401;100;3
9402;210;3
9403;40;3
9404;60;3
9405;220;3
9406;40;3
9407;50;3
9408;200;3
9409;40;3
9410;70;3
9411;160;3
9412;40;3
9413;180;3
9414;210;3
9415;80;3
9416;230;3
9417;220;3
9418;240;3
9419;170;3
9420;150;3
9421;170;3
9422;110;3
9423;160;3
9424;60;3
9425;70;3
9426;50;3
9427;150;3
9428;180;3
9429;210;3
9430;180;3
9431;140;3
9432;200;3
9433;210;3
9434;240;3
9435;170;3
9436;160;3
9437;70;3
9438;230;3
9439;40;3
9440;50;3
9441;80;3
9442;150;3
9443;40;3
9444;190;3
9445;180;3
9446;190;3
9447;250;3
9448;140;3
9449;100;3
9450;130;3
9451;60;3
9452;40;3
9453;50;3
9454;90;3
9455;180;3
9456;110;3
9457;230;3
9458;190;3
9459;100;3
9460;110;3
9461;110;3
9462;100;3
9463;130;3
9464;150;3
9465;250;3
9466;120;3
9467;150;3
9468;170;3
9469;50;3
9470;110;3
9471;90;3
9472;60;3
9473;220;3
9474;130;3
9475;40;3
9476;90;3
9477;80;3
9478;90;3
9479;50;3
9480;240;3
9481;100;3
9482;160;3
9483;170;3
9484;150;3
9485;220;3
9486;210;3
9487;240;3
9488;240;3
9489;190;3
9490;170;3
9491;160;3
9492;40;3
9493;60;3
9494;240;3
9495;60;3
9496;150;3
9497;140;3
9498;150;3
9499;80;3
9500;110;3
9501;160;3
9502;230;3
9503;120;3
9504;100;3
9505;110;3
9506;250;3
9507;130;3
9508;170;3
9509;120;3
9510;150;3
9511;250;3
9512;60;3
9513;150;3
9514;40;3
9515;160;3
9516;50;3
9517;220;3
9518;160;3
9519;250;3
9520;110;3
9521;90;3
9522;120;3
9523;160;3
9524;80;3
9525;170;3
9526;100;3
9527;90;3
9528;170;3
9529;240;3
9530;50;3
9531;190;3
9532;200;3
9533;230;3
9534;90;3
9535;90;3
9536;100;3
9537;70;3
9538;150;3
9539;240;3
9540;90;3
9541;70;3
9542;230;3
9543;240;3
9544;160;3
9545;200;3
9546;190;3
9547;150;3
9548;200;3
9549;240;3
9550;160;3
9551;60;3
9552;180;3
9553;90;3
9554;190;3
9555;100;3
9556;120;3
9557;120;3
9558;170;3
9559;100;3
9560;80;3
9561;240;3
9562;120;3
9563;170;3
9564;140;3
9565;70;3
9566;160;3
9567;120;3
9568;240;3
9569;160;3
9570;130;3
9571;90;3
9572;40;3
9573;110;3
9574;40;3
9575;160;3
9576;150;3
9577;190;3
9578;50;3
9579;60;3
9580;200;3
9581;110;3
9582;100;3
9583;190;3
9584;70;3
9585;140;3
9586;60;3
9587;140;3
9588;120;3
9589;160;3
9590;110;3
9591;240;3
9592;100;3
9593;170;3
9594;110;3
9595;130;3
9596;50;3
9597;190;3
9598;190;3
9599;170;3
9600;130;3
9601;250;3
9602;70;3
9603;50;3
9604;220;3
9605;80;3
9606;190;3
9607;220;3
9608;40;3
9609;200;3
9610;100;3
9611;90;3
9612;200;3
9613;150;3
9614;240;3
9615;70;3
9616;200;3
9617;240;3
9618;230;3
9619;250;3
9620;210;3
9621;190;3
9622;140;3
9623;190;3
9624;210;3
9625;150;3
9626;70;3
9627;100;3
9628;110;3
9629;200;3
9630;180;3
9631;220;3
9632;230;3
9633;110;3
9634;240;3
9635;160;3
9636;160;3
9637;190;3
9638;40;3
9639;200;3
9640;230;3
9641;90;3
9642;230;3
9643;140;3
9644;120;3
9645;90;3
9646;50;3
9647;100;3
9648;240;3
9649;180;3
9650;60;3
9651;60;3
9652;100;3
9653;100;3
9654;60;3
9655;60;3
9656;130;3
9657;110;3
9658;190;3
9659;80;3
9660;140;3
9661;90;3
9662;80;3
9663;70;3
9664;60;3
9665;100;3
9666;250;3
9667;160;3
9668;90;3
9669;80;3
9670;190;3
9671;60;3
9672;170;3
9673;40;3
9674;130;3
9675;90;3
9676;220;3
9677;110;3
9678;100;3
9679;60;3
9680;220;3
9681;160;3
9682;150;3
9683;130;3
9684;220;3
9685;110;3
9686;200;3
9687;50;3
9688;140;3
9689;180;3
9690;180;3
9691;180;3
9692;110;3
9693;80;3
9694;130;3
9695;120;3
9696;240;3
9697;230;3
9698;250;3
9699;210;3
9700;70;3
9701;130;3
9702;110;3
9703;220;3
9704;70;3
9705;210;3
9706;250;3
9707;100;3
9708;150;3
9709;60;3
9710;120;3
9711;50;3
9712;200;3
9713;170;3
9714;140;3
9715;100;3
9716;230;3
9717;80;3
9718;130;3
9719;180;3
9720;100;3
9721;230;3
9722;200;3
9723;210;3
9724;220;3
9725;70;3
9726;50;3
9727;230;3
9728;240;3
9729;150;3
9730;240;3
9731;120;3
9732;80;3
9733;210;3
9734;60;3
9735;80;3
9736;230;3
9737;160;3
9738;60;3
9739;150;3
9740;60;3
9741;110;3
9742;170;3
9743;240;3
9744;170;3
9745;200;3
9746;70;3
9747;40;3
9748;80;3
9749;240;3
9750;120;3
9751;120;3
9752;50;3
9753;190;3
9754;60;3
9755;60;3
9756;70;3
9757;90;3
9758;230;3
9759;90;3
9760;80;3
9761;40;3
9762;80;3
9763;230;3
9764;50;3
9765;240;3
9766;200;3
9767;100;3
9768;170;3
9769;120;3
9770;130;3
9771;160;3
9772;200;3
9773;120;3
9774;130;3
9775;60;3
9776;60;3
9777;180;3
9778;80;3
9779;200;3
9780;100;3
9781;240;3
9782;160;3
9783;180;3
9784;160;3
9785;160;3
9786;170;3
9787;40;3
9788;50;3
9789;230;3
9790;130;3
9791;80;3
9792;150;3
9793;220;3
9794;100;3
9795;90;3
9796;110;3
9797;250;3
9798;100;3
9799;140;3
9800;70;3
9801;70;3
9802;240;3
9803;50;3
9804;90;3
9805;200;3
9806;180;3
9807;200;3
9808;60;3
9809;80;3
9810;170;3
9811;200;3
9812;40;3
9813;170;3
9814;130;3
9815;170;3
9816;250;3
9817;130;3
9818;150;3
9819;70;3
9820;170;3
9821;40;3
9822;70;3
9823;70;3
9824;90;3
9825;90;3
9826;110;3
9827;160;3
9828;140;3
9829;150;3
9830;180;3
9831;150;3
9832;130;3
9833;200;3
9834;40;3
9835;160;3
9836;160;3
9837;50;3
9838;130;3
9839;40;3
9840;140;3
9841;120;3
9842;140;3
9843;230;3
9844;80;3
9845;50;3
9846;250;3
9847;170;3
9848;220;3
9849;60;3
9850;120;3
9851;120;3
9852;210;3
9853;40;3
9854;130;3
9855;50;3
9856;110;3
9857;40;3
9858;190;3
9859;180;3
9860;80;3
9861;250;3
9862;60;3
9863;70;3
9864;100;3
9865;160;3
9866;200;3
9867;250;3
9868;160;3
9869;250;3
9870;190;3
9871;110;3
9872;220;3
9873;60;3
9874;240;3
9875;120;3
9876;240;3
9877;180;3
9878;160;3
9879;230;3
9880;90;3
9881;80;3
9882;110;3
9883;50;3
9884;140;3
9885;200;3
9886;140;3
9887;170;3
9888;80;3
9889;230;3
9890;80;3
9891;230;3
9892;250;3
9893;140;3
9894;110;3
9895;160;3
9896;240;3
9897;230;3
9898;170;3
9899;140;3
9900;40;3
9901;110;3
9902;110;3
9903;210;3
9904;110;3
9905;180;3
9906;50;3
9907;220;3
9908;100;3
9909;180;3
9910;180;3
9911;240;3
9912;50;3
9913;100;3
9914;220;3
9915;210;3
9916;210;3
9917;70;3
9918;250;3
9919;80;3
9920;90;3
9921;130;3
9922;50;3
9923;110;3
9924;220;3
9925;190;3
9926;180;3
9927;60;3
9928;180;3
9929;100;3
9930;140;3
9931;190;3
9932;110;3
9933;180;3
9934;120;3
9935;190;3
9936;150;3
9937;250;3
9938;180;3
9939;200;3
9940;90;3
9941;170;3
9942;170;3
9943;220;3
9944;120;3
9945;50;3
9946;110;3
9947;170;3
9948;220;3
9949;130;3
9950;80;3
9951;200;3
9952;160;3
9953;90;3
9954;190;3
9955;40;3
9956;170;3
9957;60;3
9958;130;3
9959;190;3
9960;190;3
9961;110;3
9962;60;3
9963;220;3
9964;170;3
9965;120;3
9966;60;3
9967;180;3
9968;90;3
9969;130;3
9970;90;3
9971;250;3
9972;210;3
9973;250;3
9974;40;3
9975;210;3
9976;60;3
9977;180;3
9978;60;3
9979;60;3
9980;120;3
9981;50;3
9982;210;3
9983;40;3
9984;60;3
9985;60;3
9986;90;3
9987;100;3
9988;250;3
9989;100;3
9990;90;3
9991;110;3
9992;220;3
9993;60;3
9994;110;3
9995;250;3
9996;100;3
9997;150;3
9998;210;3
9999;200;3
10000;60;3
10001;50;3
10002;170;3
10003;110;3
10004;230;3
10005;100;3
10006;200;3
10007;110;3
10008;150;3
10009;50;3
10010;220;3
10011;50;3
10012;240;3
10013;40;3
10014;230;3
10015;100;3
10016;100;3
10017;180;3
10018;230;3
10019;90;3
10020;180;3
10021;140;3
10022;70;3
10023;150;3
10024;180;3
10025;90;3
10026;230;3
10027;160;3
10028;250;3
10029;220;3
10030;90;3
10031;210;3
10032;120;3
10033;220;3
10034;210;3
10035;120;3
10036;120;3
10037;240;3
10038;40;3
10039;210;3
10040;250;3
10041;120;3
10042;160;3
10043;190;3
10044;50;3
10045;130;3
10046;60;3
10047;40;3
10048;70;3
10049;90;3
10050;180;3
10051;90;3
10052;210;3
10053;110;3
10054;220;3
10055;160;3
10056;250;3
10057;230;3
10058;250;3
10059;240;3
10060;50;3
10061;80;3
10062;100;3
10063;220;3
10064;90;3
10065;190;3
10066;210;3
10067;180;3
10068;40;3
10069;130;3
10070;140;3
10071;240;3
10072;160;3
10073;120;3
10074;230;3
10075;110;3
10076;40;3
10077;100;3
10078;140;3
10079;160;3
10080;220;3
10081;170;3
10082;140;3
10083;220;3
10084;130;3
10085;250;3
10086;170;3
10087;200;3
10088;190;3
10089;180;3
10090;220;3
10091;60;3
10092;150;3
10093;250;3
10094;230;3
10095;160;3
10096;150;3
10097;60;3
10098;40;3
10099;240;3
10100;40;3
10101;170;3
10102;190;3
10103;130;3
10104;70;3
10105;80;3
10106;150;3
10107;180;3
10108;110;3
10109;200;3
10110;90;3
10111;140;3
10112;150;3
10113;250;3
10114;130;3
10115;80;3
10116;90;3
10117;200;3
10118;220;3
10119;130;3
10120;50;3
10121;110;3
10122;220;3
10123;100;3
10124;170;3
10125;40;3
10126;40;3
10127;110;3
10128;60;3
10129;90;3
10130;50;3
10131;230;3
10132;240;3
10133;220;3
10134;110;3
10135;160;3
10136;180;3
10137;190;3
10138;120;3
10139;180;3
10140;120;3
10141;70;3
10142;130;3
10143;150;3
10144;220;3
10145;120;3
10146;120;3
10147;220;3
10148;160;3
10149;240;3
10150;100;3
10151;90;3
10152;230;3
10153;70;3
10154;240;3
10155;100;3
10156;70;3
10157;120;3
10158;40;3
10159;120;3
10160;200;3
10161;210;3
10162;130;3
10163;140;3
10164;140;3
10165;250;3
10166;190;3
10167;170;3
10168;230;3
10169;120;3
10170;140;3
10171;200;3
10172;90;3
10173;90;3
10174;250;3
10175;220;3
10176;50;3
10177;160;3
10178;150;3
10179;140;3
10180;220;3
10181;130;3
10182;220;3
10183;160;3
10184;250;3
10185;160;3
10186;150;3
10187;170;3
10188;190;3
10189;200;3
10190;240;3
10191;250;3
10192;60;3
10193;190;3
10194;110;3
10195;40;3
10196;230;3
10197;240;3
10198;130;3
10199;250;3
10200;100;3
10201;110;3
10202;240;3
10203;140;3
10204;170;3
10205;170;3
10206;80;3
10207;40;3
10208;120;3
10209;80;3
10210;250;3
10211;210;3
10212;150;3
10213;70;3
10214;230;3
10215;80;3
10216;150;3
10217;60;3
10218;230;3
10219;70;3
10220;240;3
10221;190;3
10222;240;3
10223;180;3
10224;150;3
10225;50;3
10226;180;3
10227;250;3
10228;50;3
10229;80;3
10230;200;3
10231;240;3
10232;90;3
10233;220;3
10234;120;3
10235;140;3
10236;250;3
10237;110;3
10238;250;3
10239;100;3
10240;50;3
10241;130;3
10242;100;3
10243;180;3
10244;210;3
10245;110;3
10246;250;3
10247;110;3
10248;240;3
10249;220;3
10250;150;3
10251;80;3
10252;160;3
10253;230;3
10254;100;3
10255;210;3
10256;180;3
10257;210;3
10258;120;3
10259;120;3
10260;40;3
10261;110;3
10262;170;3
10263;210;3
10264;150;3
10265;200;3
10266;160;3
10267;190;3
10268;110;3
10269;240;3
10270;140;3
10271;180;3
10272;140;3
10273;200;3
10274;200;3
10275;160;3
10276;170;3
10277;180;3
10278;170;3
10279;70;3
10280;90;3
10281;180;3
10282;80;3
10283;70;3
10284;180;3
10285;80;3
10286;50;3
10287;220;3
10288;240;3
10289;90;3
10290;210;3
10291;80;3
10292;200;3
10293;170;3
10294;150;3
10295;130;3
10296;230;3
10297;170;3
10298;180;3
10299;50;3
10300;140;3
10301;50;3
10302;110;3
10303;90;3
10304;50;3
10305;70;3
10306;200;3
10307;220;3
10308;90;3
10309;50;3
10310;60;3
10311;180;3
10312;120;3
10313;150;3
10314;130;3
10315;90;3
10316;40;3
10317;100;3
10318;130;3
10319;160;3
10320;110;3
10321;240;3
10322;190;3
10323;70;3
10324;180;3
10325;250;3
10326;100;3
10327;130;3
10328;110;3
10329;180;3
10330;240;3
10331;90;3
10332;150;3
10333;140;3
10334;180;3
10335;140;3
10336;220;3
10337;70;3
10338;130;3
10339;190;3
10340;130;3
10341;220;3
10342;200;3
10343;70;3
10344;240;3
10345;130;3
10346;190;3
10347;180;3
10348;220;3
10349;150;3
10350;190;3
10351;50;3
10352;240;3
10353;210;3
10354;140;3
10355;110;3
10356;60;3
10357;200;3
10358;150;3
10359;170;3
10360;240;3
10361;170;3
10362;100;3
10363;100;3
10364;230;3
10365;50;3
10366;220;3
10367;240;3
10368;50;3
10369;100;3
10370;180;3
