help_request_id;amount;reward_id
8254;300;2
8255;200;2
8256;200;2
8257;400;2
8258;900;2
8259;900;2
8260;1000;2
8261;200;2
8262;400;2
8263;700;2
8264;700;2
8265;600;2
8266;100;2
8267;700;2
8268;700;2
8269;500;2
8270;400;2
8271;200;2
8272;100;2
8273;200;2
8274;900;2
8275;400;2
8276;900;2
8277;400;2
8278;1000;2
8279;100;2
8280;300;2
8281;1000;2
8282;1000;2
8283;1000;2
8284;900;2
8285;1000;2
8286;900;2
8287;100;2
8288;900;2
8289;600;2
8290;300;2
8291;600;2
8292;500;2
8293;900;2
8294;400;2
8295;200;2
8296;1000;2
8297;700;2
8298;400;2
8299;400;2
8300;800;2
8301;900;2
8302;100;2
8303;900;2
8304;200;2
8305;400;2
8306;500;2
8307;200;2
8308;300;2
8309;500;2
8310;800;2
8311;600;2
8312;800;2
8313;400;2
8314;500;2
8315;700;2
8316;1000;2
8317;500;2
8318;400;2
8319;500;2
8320;200;2
8321;900;2
8322;500;2
8323;200;2
8324;700;2
8325;400;2
8326;700;2
8327;1000;2
8328;500;2
8329;400;2
8330;300;2
8331;1000;2
8332;100;2
8333;100;2
8334;400;2
8335;800;2
8336;300;2
8337;500;2
8338;700;2
8339;500;2
8340;1000;2
8341;900;2
8342;800;2
8343;100;2
8344;900;2
8345;1000;2
8346;600;2
8347;300;2
8348;200;2
8349;700;2
8350;200;2
8351;800;2
8352;500;2
8353;200;2
8354;500;2
8355;300;2
8356;700;2
8357;800;2
8358;700;2
8359;700;2
8360;700;2
8361;400;2
8362;300;2
8363;100;2
8364;100;2
8365;900;2
8366;900;2
8367;500;2
8368;300;2
8369;1000;2
8370;400;2
8371;400;2
8372;200;2
8373;400;2
8374;400;2
8375;200;2
8376;600;2
8377;200;2
8378;200;2
8379;100;2
8380;800;2
8381;400;2
8382;500;2
8383;100;2
8384;800;2
8385;1000;2
8386;500;2
8387;300;2
8388;300;2
8389;200;2
8390;1000;2
8391;700;2
8392;1000;2
8393;800;2
8394;1000;2
8395;600;2
8396;900;2
8397;400;2
8398;900;2
8399;200;2
8400;900;2
8401;100;2
8402;400;2
8403;300;2
8404;200;2
8405;100;2
8406;200;2
8407;700;2
8408;500;2
8409;800;2
8410;200;2
8411;600;2
8412;600;2
8413;300;2
8414;800;2
8415;1000;2
8416;1000;2
8417;500;2
8418;600;2
8419;900;2
8420;200;2
8421;500;2
8422;200;2
8423;300;2
8424;800;2
8425;1000;2
8426;600;2
8427;700;2
8428;800;2
8429;1000;2
8430;200;2
8431;100;2
8432;500;2
8433;600;2
8434;900;2
8435;900;2
8436;400;2
8437;800;2
8438;1000;2
8439;800;2
8440;200;2
8441;500;2
8442;200;2
8443;900;2
8444;400;2
8445;400;2
8446;500;2
8447;100;2
8448;600;2
8449;700;2
8450;900;2
8451;700;2
8452;700;2
8453;1000;2
8454;100;2
8455;300;2
8456;900;2
8457;800;2
8458;700;2
8459;800;2
8460;500;2
8461;100;2
8462;300;2
8463;600;2
8464;900;2
8465;900;2
8466;200;2
8467;700;2
8468;100;2
8469;1000;2
8470;900;2
8471;700;2
8472;600;2
8473;600;2
8474;800;2
8475;400;2
8476;800;2
8477;200;2
8478;500;2
8479;400;2
8480;100;2
8481;900;2
8482;600;2
8483;900;2
8484;300;2
8485;200;2
8486;600;2
8487;1000;2
8488;100;2
8489;100;2
8490;400;2
8491;100;2
8492;300;2
8493;600;2
8494;200;2
8495;800;2
8496;500;2
8497;700;2
8498;300;2
8499;800;2
8500;100;2
8501;500;2
8502;600;2
8503;800;2
8504;200;2
8505;700;2
8506;800;2
8507;800;2
8508;500;2
8509;100;2
8510;600;2
8511;300;2
8512;100;2
8513;200;2
8514;300;2
8515;700;2
8516;600;2
8517;100;2
8518;1000;2
8519;500;2
8520;200;2
8521;600;2
8522;1000;2
8523;200;2
8524;300;2
8525;400;2
8526;900;2
8527;1000;2
8528;800;2
8529;200;2
8530;600;2
8531;200;2
8532;1000;2
8533;100;2
8534;400;2
8535;100;2
8536;800;2
8537;1000;2
8538;400;2
8539;800;2
8540;500;2
8541;100;2
8542;400;2
8543;600;2
8544;900;2
8545;400;2
8546;800;2
8547;700;2
8548;400;2
8549;400;2
8550;800;2
8551;400;2
8552;700;2
8553;300;2
8554;900;2
8555;800;2
8556;300;2
8557;300;2
8558;700;2
8559;200;2
8560;400;2
8561;100;2
8562;600;2
8563;100;2
8564;1000;2
8565;700;2
8566;1000;2
8567;1000;2
8568;300;2
8569;500;2
8570;1000;2
8571;200;2
8572;400;2
8573;600;2
8574;900;2
8575;800;2
8576;900;2
8577;400;2
8578;600;2
8579;1000;2
8580;300;2
8581;200;2
8582;1000;2
8583;400;2
8584;600;2
8585;900;2
8586;100;2
8587;1000;2
8588;800;2
8589;800;2
8590;300;2
8591;300;2
8592;800;2
8593;600;2
8594;800;2
8595;200;2
8596;300;2
8597;600;2
8598;400;2
8599;600;2
8600;900;2
8601;400;2
8602;300;2
8603;700;2
8604;300;2
8605;700;2
8606;700;2
8607;1000;2
8608;700;2
8609;600;2
8610;300;2
8611;300;2
8612;1000;2
8613;800;2
8614;1000;2
8615;900;2
8616;500;2
8617;300;2
8618;1000;2
8619;500;2
8620;200;2
8621;200;2
8622;600;2
8623;300;2
8624;100;2
8625;600;2
8626;100;2
8627;200;2
8628;800;2
8629;900;2
8630;100;2
8631;100;2
8632;300;2
8633;600;2
8634;700;2
8635;300;2
8636;100;2
8637;500;2
8638;300;2
8639;400;2
8640;1000;2
8641;100;2
8642;900;2
8643;100;2
8644;1000;2
8645;400;2
8646;300;2
8647;300;2
8648;400;2
8649;500;2
8650;900;2
8651;500;2
8652;900;2
8653;400;2
8654;400;2
8655;500;2
8656;600;2
8657;100;2
8658;200;2
8659;500;2
8660;500;2
8661;700;2
8662;900;2
8663;300;2
8664;500;2
8665;500;2
8666;100;2
8667;600;2
8668;400;2
8669;1000;2
8670;800;2
8671;300;2
8672;600;2
8673;400;2
8674;300;2
8675;100;2
8676;900;2
8677;600;2
8678;1000;2
8679;700;2
8680;600;2
8681;200;2
8682;200;2
8683;600;2
8684;400;2
8685;600;2
8686;600;2
8687;200;2
8688;900;2
8689;800;2
8690;800;2
8691;1000;2
8692;700;2
8693;300;2
8694;100;2
8695;600;2
8696;500;2
8697;100;2
8698;200;2
8699;500;2
8700;1000;2
8701;1000;2
8702;800;2
8703;200;2
8704;500;2
8705;300;2
8706;400;2
8707;700;2
8708;500;2
8709;1000;2
8710;800;2
8711;100;2
8712;900;2
8713;200;2
8714;700;2
8715;900;2
8716;700;2
8717;900;2
8718;500;2
8719;1000;2
8720;500;2
8721;300;2
8722;400;2
8723;1000;2
8724;300;2
8725;800;2
8726;800;2
8727;400;2
8728;200;2
8729;600;2
8730;500;2
8731;500;2
8732;900;2
8733;400;2
8734;700;2
8735;100;2
8736;900;2
8737;300;2
8738;100;2
8739;200;2
8740;700;2
8741;500;2
8742;200;2
8743;700;2
8744;600;2
8745;800;2
8746;800;2
8747;100;2
8748;200;2
8749;900;2
8750;800;2
8751;100;2
8752;800;2
8753;300;2
8754;900;2
8755;400;2
8756;500;2
8757;700;2
8758;700;2
8759;100;2
8760;600;2
8761;200;2
8762;900;2
8763;500;2
8764;400;2
8765;100;2
8766;400;2
8767;500;2
8768;800;2
8769;100;2
8770;700;2
8771;600;2
8772;300;2
8773;200;2
8774;800;2
8775;1000;2
8776;600;2
8777;500;2
8778;400;2
8779;700;2
8780;600;2
8781;900;2
8782;800;2
8783;300;2
8784;200;2
8785;1000;2
8786;900;2
8787;800;2
8788;100;2
8789;300;2
8790;200;2
8791;900;2
8792;200;2
8793;700;2
8794;700;2
8795;600;2
8796;100;2
8797;400;2
8798;900;2
8799;1000;2
8800;600;2
8801;1000;2
8802;1000;2
8803;900;2
8804;400;2
8805;900;2
8806;200;2
8807;600;2
8808;300;2
8809;100;2
8810;400;2
8811;800;2
8812;100;2
8813;500;2
8814;700;2
8815;500;2
8816;700;2
8817;800;2
8818;800;2
8819;100;2
8820;900;2
8821;400;2
8822;900;2
8823;500;2
8824;800;2
8825;300;2
8826;800;2
8827;700;2
8828;600;2
8829;400;2
8830;500;2
8831;600;2
8832;500;2
8833;600;2
8834;400;2
8835;300;2
8836;1000;2
8837;1000;2
8838;400;2
8839;200;2
8840;300;2
8841;100;2
8842;700;2
8843;1000;2
8844;400;2
8845;1000;2
8846;500;2
8847;800;2
8848;100;2
8849;800;2
8850;200;2
8851;300;2
8852;600;2
8853;500;2
8854;200;2
8855;600;2
8856;400;2
8857;700;2
8858;900;2
8859;200;2
8860;900;2
8861;100;2
8862;700;2
8863;600;2
8864;600;2
8865;200;2
8866;200;2
8867;800;2
8868;800;2
8869;700;2
8870;800;2
8871;700;2
8872;500;2
8873;100;2
8874;300;2
8875;900;2
8876;600;2
8877;500;2
8878;600;2
8879;300;2
8880;800;2
8881;400;2
8882;900;2
8883;600;2
8884;500;2
8885;400;2
8886;500;2
8887;1000;2
8888;300;2
8889;600;2
8890;600;2
8891;200;2
8892;500;2
8893;200;2
8894;600;2
8895;600;2
8896;1000;2
8897;800;2
8898;700;2
8899;300;2
8900;800;2
8901;800;2
8902;500;2
8903;700;2
8904;800;2
8905;500;2
8906;900;2
8907;100;2
8908;1000;2
8909;300;2
8910;800;2
8911;400;2
8912;900;2
8913;700;2
8914;600;2
8915;800;2
8916;900;2
8917;100;2
8918;400;2
8919;400;2
8920;900;2
8921;600;2
8922;800;2
8923;400;2
8924;200;2
8925;500;2
8926;800;2
8927;200;2
8928;700;2
8929;500;2
8930;700;2
8931;300;2
8932;200;2
8933;900;2
8934;100;2
8935;1000;2
8936;800;2
8937;600;2
8938;600;2
8939;1000;2
8940;100;2
8941;500;2
8942;1000;2
8943;300;2
8944;300;2
8945;1000;2
8946;700;2
8947;600;2
8948;600;2
8949;800;2
8950;100;2
8951;1000;2
8952;600;2
8953;600;2
8954;700;2
8955;700;2
8956;700;2
8957;500;2
8958;200;2
8959;400;2
8960;400;2
8961;500;2
8962;600;2
8963;400;2
8964;100;2
8965;100;2
8966;400;2
8967;300;2
8968;100;2
8969;800;2
8970;900;2
8971;700;2
8972;700;2
8973;200;2
8974;900;2
8975;400;2
8976;1000;2
8977;300;2
8978;200;2
8979;200;2
8980;200;2
8981;700;2
8982;700;2
8983;600;2
8984;800;2
8985;600;2
8986;900;2
8987;500;2
8988;500;2
8989;400;2
8990;800;2
8991;500;2
8992;500;2
8993;800;2
8994;300;2
8995;400;2
8996;800;2
8997;800;2
8998;800;2
8999;500;2
9000;800;2
9001;600;2
9002;900;2
9003;400;2
9004;1000;2
9005;600;2
9006;700;2
9007;1000;2
9008;100;2
9009;700;2
9010;700;2
9011;600;2
9012;300;2
9013;1000;2
9014;500;2
9015;100;2
9016;800;2
9017;900;2
9018;900;2
9019;500;2
9020;1000;2
9021;300;2
9022;500;2
9023;600;2
9024;100;2
9025;200;2
9026;600;2
9027;900;2
9028;900;2
9029;400;2
9030;200;2
9031;800;2
9032;300;2
9033;200;2
9034;700;2
9035;200;2
9036;600;2
9037;500;2
9038;900;2
9039;800;2
9040;200;2
9041;700;2
9042;200;2
9043;900;2
9044;900;2
9045;100;2
9046;600;2
9047;400;2
9048;900;2
9049;600;2
9050;800;2
9051;300;2
9052;900;2
9053;200;2
9054;500;2
9055;800;2
9056;500;2
9057;1000;2
9058;900;2
9059;300;2
9060;400;2
9061;400;2
9062;200;2
9063;400;2
9064;900;2
9065;300;2
9066;1000;2
9067;200;2
9068;600;2
9069;400;2
9070;1000;2
9071;200;2
9072;800;2
9073;200;2
9074;1000;2
9075;800;2
9076;900;2
9077;200;2
9078;200;2
9079;800;2
9080;1000;2
9081;900;2
9082;1000;2
9083;800;2
9084;500;2
9085;300;2
9086;800;2
9087;500;2
9088;100;2
9089;100;2
9090;600;2
9091;300;2
9092;400;2
9093;500;2
9094;800;2
9095;1000;2
9096;900;2
9097;500;2
9098;700;2
9099;100;2
9100;700;2
9101;400;2
9102;100;2
9103;300;2
9104;200;2
9105;900;2
9106;500;2
9107;700;2
9108;200;2
9109;300;2
9110;800;2
9111;1000;2
9112;600;2
9113;600;2
9114;300;2
9115;800;2
9116;900;2
9117;800;2
9118;400;2
9119;400;2
9120;600;2
9121;700;2
9122;700;2
9123;800;2
9124;100;2
9125;700;2
9126;100;2
9127;400;2
9128;800;2
9129;800;2
9130;300;2
9131;200;2
9132;1000;2
9133;300;2
9134;900;2
9135;300;2
9136;700;2
9137;800;2
9138;1000;2
9139;200;2
9140;200;2
9141;100;2
9142;1000;2
9143;1000;2
9144;400;2
9145;700;2
9146;100;2
9147;400;2
9148;500;2
9149;800;2
9150;200;2
9151;600;2
9152;300;2
9153;1000;2
9154;900;2
9155;600;2
9156;800;2
9157;600;2
9158;100;2
9159;1000;2
9160;100;2
9161;1000;2
9162;900;2
9163;800;2
9164;800;2
9165;1000;2
9166;700;2
9167;200;2
9168;600;2
9169;900;2
9170;800;2
9171;800;2
9172;700;2
9173;600;2
9174;600;2
9175;400;2
9176;200;2
9177;800;2
9178;300;2
9179;100;2
9180;200;2
9181;500;2
9182;1000;2
9183;900;2
9184;1000;2
9185;300;2
9186;900;2
9187;1000;2
9188;700;2
9189;300;2
9190;800;2
9191;400;2
9192;700;2
9193;1000;2
9194;900;2
9195;300;2
9196;200;2
9197;900;2
9198;1000;2
9199;500;2
9200;300;2
9201;400;2
9202;400;2
9203;700;2
9204;500;2
9205;700;2
9206;100;2
9207;300;2
9208;900;2
9209;100;2
9210;200;2
9211;1000;2
9212;600;2
9213;700;2
9214;400;2
9215;800;2
9216;700;2
9217;500;2
9218;600;2
9219;900;2
9220;500;2
9221;100;2
9222;500;2
9223;500;2
9224;600;2
9225;300;2
9226;800;2
9227;100;2
9228;900;2
9229;700;2
9230;400;2
9231;400;2
9232;100;2
9233;1000;2
9234;900;2
9235;800;2
9236;400;2
9237;900;2
9238;1000;2
9239;300;2
9240;700;2
9241;1000;2
9242;500;2
9243;400;2
9244;500;2
9245;600;2
9246;100;2
9247;800;2
9248;100;2
9249;1000;2
9250;1000;2
9251;700;2
9252;500;2
9253;500;2
9254;100;2
9255;400;2
9256;100;2
9257;800;2
9258;100;2
9259;300;2
9260;1000;2
9261;500;2
9262;700;2
9263;900;2
9264;400;2
9265;200;2
9266;600;2
9267;600;2
9268;800;2
9269;1000;2
9270;100;2
9271;500;2
9272;300;2
9273;500;2
9274;1000;2
9275;700;2
9276;900;2
9277;500;2
9278;400;2
9279;700;2
9280;400;2
9281;200;2
9282;400;2
9283;400;2
9284;300;2
9285;400;2
9286;300;2
9287;100;2
9288;300;2
9289;400;2
9290;400;2
9291;400;2
9292;300;2
9293;400;2
9294;300;2
9295;600;2
9296;200;2
9297;1000;2
9298;900;2
9299;400;2
9300;200;2
9301;700;2
9302;400;2
9303;200;2
9304;100;2
9305;700;2
9306;600;2
9307;400;2
9308;500;2
9309;300;2
9310;300;2
9311;200;2
9312;600;2
9313;400;2
9314;700;2
9315;100;2
9316;600;2
9317;400;2
9318;700;2
9319;400;2
9320;300;2
9321;400;2
9322;100;2
9323;300;2
9324;700;2
9325;900;2
9326;500;2
9327;700;2
9328;200;2
9329;600;2
9330;100;2
9331;700;2
9332;800;2
9333;300;2
9334;200;2
9335;600;2
9336;200;2
9337;400;2
9338;600;2
9339;100;2
9340;500;2
9341;1000;2
9342;700;2
9343;100;2
9344;100;2
9345;600;2
9346;900;2
9347;500;2
9348;700;2
9349;700;2
9350;500;2
9351;100;2
9352;1000;2
9353;600;2
9354;500;2
9355;700;2
9356;1000;2
9357;600;2
9358;100;2
9359;600;2
9360;900;2
9361;900;2
9362;300;2
9363;200;2
9364;200;2
9365;1000;2
9366;600;2
9367;200;2
9368;700;2
9369;1000;2
9370;400;2
9371;1000;2
9372;600;2
9373;200;2
9374;600;2
9375;300;2
9376;700;2
9377;300;2
9378;100;2
9379;800;2
9380;800;2
9381;700;2
9382;300;2
9383;500;2
9384;100;2
9385;1000;2
9386;100;2
9387;100;2
9388;800;2
9389;700;2
9390;300;2
9391;400;2
9392;100;2
9393;800;2
9394;600;2
9395;500;2
9396;500;2
9397;700;2
9398;900;2
9399;800;2
9400;1000;2
9401;100;2
9402;700;2
9403;900;2
9404;900;2
9405;500;2
9406;400;2
9407;400;2
9408;700;2
9409;300;2
9410;900;2
9411;300;2
9412;900;2
9413;200;2
9414;900;2
9415;900;2
9416;1000;2
9417;1000;2
9418;100;2
9419;600;2
9420;900;2
9421;400;2
9422;300;2
9423;800;2
9424;600;2
9425;900;2
9426;800;2
9427;200;2
9428;700;2
9429;900;2
9430;900;2
9431;900;2
9432;500;2
9433;100;2
9434;400;2
9435;500;2
9436;800;2
9437;1000;2
9438;700;2
9439;700;2
9440;1000;2
9441;800;2
9442;600;2
9443;200;2
9444;1000;2
9445;600;2
9446;700;2
9447;200;2
9448;900;2
9449;800;2
9450;500;2
9451;400;2
9452;700;2
9453;900;2
9454;1000;2
9455;1000;2
9456;500;2
9457;500;2
9458;700;2
9459;200;2
9460;700;2
9461;800;2
9462;700;2
9463;300;2
9464;200;2
9465;800;2
9466;900;2
9467;700;2
9468;600;2
9469;1000;2
9470;500;2
9471;300;2
9472;300;2
9473;100;2
9474;600;2
9475;900;2
9476;800;2
9477;500;2
9478;100;2
9479;100;2
9480;600;2
9481;800;2
9482;600;2
9483;900;2
9484;100;2
9485;300;2
9486;200;2
9487;100;2
9488;500;2
9489;500;2
9490;600;2
9491;600;2
9492;300;2
9493;600;2
9494;100;2
9495;200;2
9496;1000;2
9497;1000;2
9498;400;2
9499;200;2
9500;1000;2
9501;700;2
9502;1000;2
9503;100;2
9504;500;2
9505;200;2
9506;1000;2
9507;800;2
9508;200;2
9509;200;2
9510;500;2
9511;300;2
9512;300;2
9513;800;2
9514;700;2
9515;200;2
9516;1000;2
9517;500;2
9518;800;2
9519;700;2
9520;700;2
9521;700;2
9522;500;2
9523;400;2
9524;1000;2
9525;100;2
9526;500;2
9527;100;2
9528;500;2
9529;700;2
9530;700;2
9531;300;2
9532;500;2
9533;1000;2
9534;100;2
9535;100;2
9536;100;2
9537;900;2
9538;100;2
9539;500;2
9540;500;2
9541;100;2
9542;200;2
9543;400;2
9544;700;2
9545;400;2
9546;700;2
9547;400;2
9548;400;2
9549;800;2
9550;800;2
9551;200;2
9552;300;2
9553;300;2
9554;500;2
9555;600;2
9556;200;2
9557;500;2
9558;100;2
9559;400;2
9560;200;2
9561;700;2
9562;500;2
9563;400;2
9564;300;2
9565;300;2
9566;800;2
9567;400;2
9568;200;2
9569;700;2
9570;600;2
9571;200;2
9572;900;2
9573;1000;2
9574;200;2
9575;100;2
9576;800;2
9577;600;2
9578;1000;2
9579;800;2
9580;700;2
9581;300;2
9582;300;2
9583;400;2
9584;600;2
9585;800;2
9586;200;2
9587;700;2
9588;700;2
9589;900;2
9590;1000;2
9591;800;2
9592;400;2
9593;800;2
9594;300;2
9595;100;2
9596;900;2
9597;400;2
9598;300;2
9599;200;2
9600;600;2
9601;900;2
9602;200;2
9603;700;2
9604;700;2
9605;500;2
9606;100;2
9607;300;2
9608;1000;2
9609;900;2
9610;700;2
9611;200;2
9612;1000;2
9613;100;2
9614;400;2
9615;800;2
9616;1000;2
9617;700;2
9618;200;2
9619;300;2
9620;200;2
9621;800;2
9622;1000;2
9623;900;2
9624;400;2
9625;600;2
9626;100;2
9627;100;2
9628;400;2
9629;400;2
9630;500;2
9631;300;2
9632;200;2
9633;400;2
9634;900;2
9635;300;2
9636;600;2
9637;100;2
9638;500;2
9639;700;2
9640;500;2
9641;900;2
9642;800;2
9643;1000;2
9644;100;2
9645;500;2
9646;700;2
9647;200;2
9648;100;2
9649;700;2
9650;1000;2
9651;600;2
9652;600;2
9653;300;2
9654;500;2
9655;400;2
9656;500;2
9657;700;2
9658;700;2
9659;800;2
9660;500;2
9661;900;2
9662;700;2
9663;600;2
9664;1000;2
9665;100;2
9666;900;2
9667;400;2
9668;200;2
9669;500;2
9670;300;2
9671;500;2
9672;900;2
9673;300;2
9674;100;2
9675;600;2
9676;100;2
9677;500;2
9678;200;2
9679;500;2
9680;800;2
9681;200;2
9682;900;2
9683;200;2
9684;100;2
9685;300;2
9686;100;2
9687;300;2
9688;400;2
9689;100;2
9690;400;2
9691;700;2
9692;400;2
9693;600;2
9694;100;2
9695;600;2
9696;600;2
9697;300;2
9698;800;2
9699;700;2
9700;200;2
9701;500;2
9702;200;2
9703;200;2
9704;500;2
9705;200;2
9706;400;2
9707;400;2
9708;100;2
9709;700;2
9710;300;2
9711;800;2
9712;800;2
9713;100;2
9714;1000;2
9715;400;2
9716;400;2
9717;800;2
9718;900;2
9719;900;2
9720;800;2
9721;900;2
9722;800;2
9723;100;2
9724;1000;2
9725;300;2
9726;700;2
9727;800;2
9728;300;2
9729;900;2
9730;400;2
9731;400;2
9732;700;2
9733;300;2
9734;400;2
9735;100;2
9736;500;2
9737;500;2
9738;500;2
9739;300;2
9740;600;2
9741;800;2
9742;700;2
9743;100;2
9744;600;2
9745;300;2
9746;200;2
9747;100;2
9748;600;2
9749;700;2
9750;400;2
9751;700;2
9752;900;2
9753;900;2
9754;1000;2
9755;200;2
9756;300;2
9757;300;2
9758;900;2
9759;700;2
9760;200;2
9761;400;2
9762;500;2
9763;1000;2
9764;400;2
9765;800;2
9766;300;2
9767;200;2
9768;500;2
9769;900;2
9770;700;2
9771;400;2
9772;200;2
9773;800;2
9774;300;2
9775;100;2
9776;800;2
9777;1000;2
9778;900;2
9779;600;2
9780;700;2
9781;500;2
9782;200;2
9783;100;2
9784;400;2
9785;600;2
9786;100;2
9787;400;2
9788;300;2
9789;600;2
9790;500;2
9791;400;2
9792;700;2
9793;500;2
9794;100;2
9795;200;2
9796;300;2
9797;600;2
9798;400;2
9799;200;2
9800;1000;2
9801;600;2
9802;400;2
9803;600;2
9804;100;2
9805;100;2
9806;200;2
9807;500;2
9808;500;2
9809;400;2
9810;400;2
9811;900;2
9812;1000;2
9813;200;2
9814;300;2
9815;100;2
9816;100;2
9817;1000;2
9818;300;2
9819;700;2
9820;800;2
9821;500;2
9822;100;2
9823;500;2
9824;500;2
9825;300;2
9826;600;2
9827;200;2
9828;300;2
9829;100;2
9830;600;2
9831;200;2
9832;1000;2
9833;1000;2
9834;100;2
9835;1000;2
9836;900;2
9837;300;2
9838;600;2
9839;600;2
9840;600;2
9841;100;2
9842;500;2
9843;300;2
9844;600;2
9845;400;2
9846;200;2
9847;900;2
9848;700;2
9849;500;2
9850;500;2
9851;700;2
9852;100;2
9853;700;2
9854;1000;2
9855;800;2
9856;800;2
9857;700;2
9858;400;2
9859;700;2
9860;600;2
9861;900;2
9862;900;2
9863;1000;2
9864;800;2
9865;600;2
9866;500;2
9867;700;2
9868;1000;2
9869;1000;2
9870;500;2
9871;700;2
9872;200;2
9873;600;2
9874;400;2
9875;900;2
9876;600;2
9877;300;2
9878;700;2
9879;800;2
9880;600;2
9881;600;2
9882;700;2
9883;100;2
9884;200;2
9885;700;2
9886;500;2
9887;500;2
9888;400;2
9889;900;2
9890;800;2
9891;700;2
9892;400;2
9893;300;2
9894;1000;2
9895;1000;2
9896;700;2
9897;800;2
9898;300;2
9899;600;2
9900;700;2
9901;100;2
9902;900;2
9903;400;2
9904;400;2
9905;500;2
9906;300;2
9907;500;2
9908;1000;2
9909;300;2
9910;700;2
9911;1000;2
9912;100;2
9913;1000;2
9914;100;2
9915;1000;2
9916;300;2
9917;200;2
9918;100;2
9919;600;2
9920;600;2
9921;200;2
9922;800;2
9923;400;2
9924;500;2
9925;300;2
9926;700;2
9927;800;2
9928;600;2
9929;700;2
9930;900;2
9931;300;2
9932;500;2
9933;500;2
9934;800;2
9935;800;2
9936;100;2
9937;200;2
9938;900;2
9939;900;2
9940;500;2
9941;400;2
9942;400;2
9943;300;2
9944;500;2
9945;200;2
9946;700;2
9947;600;2
9948;1000;2
9949;400;2
9950;1000;2
9951;800;2
9952;500;2
9953;400;2
9954;100;2
9955;100;2
9956;700;2
9957;500;2
9958;800;2
9959;1000;2
9960;400;2
9961;1000;2
9962;200;2
9963;200;2
9964;1000;2
9965;100;2
9966;200;2
9967;100;2
9968;900;2
9969;200;2
9970;200;2
9971;200;2
9972;500;2
9973;200;2
9974;100;2
9975;100;2
9976;500;2
9977;900;2
9978;100;2
9979;200;2
9980;1000;2
9981;500;2
9982;500;2
9983;1000;2
9984;600;2
9985;200;2
9986;400;2
9987;700;2
9988;400;2
9989;800;2
9990;400;2
9991;300;2
9992;400;2
9993;700;2
9994;800;2
9995;900;2
9996;500;2
9997;900;2
9998;300;2
9999;600;2
10000;100;2
10001;200;2
10002;600;2
10003;200;2
10004;100;2
10005;800;2
10006;600;2
10007;900;2
10008;100;2
10009;100;2
10010;1000;2
10011;300;2
10012;800;2
10013;700;2
10014;1000;2
10015;1000;2
10016;1000;2
10017;500;2
10018;700;2
10019;100;2
10020;700;2
10021;900;2
10022;300;2
10023;300;2
10024;1000;2
10025;1000;2
10026;500;2
10027;600;2
10028;700;2
10029;100;2
10030;800;2
10031;1000;2
10032;800;2
10033;200;2
10034;200;2
10035;900;2
10036;1000;2
10037;200;2
10038;900;2
10039;100;2
10040;300;2
10041;900;2
10042;500;2
10043;900;2
10044;400;2
10045;700;2
10046;1000;2
10047;900;2
10048;500;2
10049;500;2
10050;800;2
10051;100;2
10052;300;2
10053;100;2
10054;700;2
10055;600;2
10056;500;2
10057;600;2
10058;500;2
10059;100;2
10060;400;2
10061;800;2
10062;200;2
10063;900;2
10064;200;2
10065;600;2
10066;600;2
10067;800;2
10068;900;2
10069;1000;2
10070;300;2
10071;500;2
10072;700;2
10073;300;2
10074;200;2
10075;700;2
10076;800;2
10077;800;2
10078;500;2
10079;500;2
10080;600;2
10081;500;2
10082;900;2
10083;900;2
10084;300;2
10085;900;2
10086;400;2
10087;600;2
10088;800;2
10089;700;2
10090;800;2
10091;500;2
10092;200;2
10093;400;2
10094;800;2
10095;900;2
10096;900;2
10097;900;2
10098;200;2
10099;500;2
10100;400;2
10101;500;2
10102;500;2
10103;300;2
10104;400;2
10105;300;2
10106;1000;2
10107;200;2
10108;500;2
10109;400;2
10110;200;2
10111;100;2
10112;1000;2
10113;100;2
10114;700;2
10115;1000;2
10116;100;2
10117;600;2
10118;200;2
10119;1000;2
10120;800;2
10121;1000;2
10122;900;2
10123;1000;2
10124;700;2
10125;1000;2
10126;600;2
10127;900;2
10128;700;2
10129;1000;2
10130;900;2
10131;200;2
10132;300;2
10133;900;2
10134;900;2
10135;300;2
10136;600;2
10137;1000;2
10138;100;2
10139;400;2
10140;1000;2
10141;1000;2
10142;100;2
10143;800;2
10144;300;2
10145;900;2
10146;100;2
10147;100;2
10148;1000;2
10149;400;2
10150;200;2
10151;800;2
10152;1000;2
10153;1000;2
10154;200;2
10155;1000;2
10156;300;2
10157;800;2
10158;1000;2
10159;900;2
10160;200;2
10161;1000;2
10162;500;2
10163;300;2
10164;800;2
10165;900;2
10166;500;2
10167;800;2
10168;900;2
10169;800;2
10170;700;2
10171;300;2
10172;600;2
10173;600;2
10174;1000;2
10175;700;2
10176;800;2
10177;800;2
10178;600;2
10179;300;2
10180;700;2
10181;700;2
10182;900;2
10183;200;2
10184;700;2
10185;200;2
10186;700;2
10187;100;2
10188;200;2
10189;800;2
10190;100;2
10191;200;2
10192;400;2
10193;600;2
10194;200;2
10195;200;2
10196;200;2
10197;1000;2
10198;1000;2
10199;300;2
10200;600;2
10201;300;2
10202;100;2
10203;600;2
10204;100;2
10205;900;2
10206;400;2
10207;400;2
10208;200;2
10209;600;2
10210;500;2
10211;800;2
10212;200;2
10213;600;2
10214;400;2
10215;700;2
10216;500;2
10217;500;2
10218;900;2
10219;200;2
10220;700;2
10221;1000;2
10222;500;2
